TransID	ActivityName	Time	eLetter_Type	eLetter_ID	ShapeID	ShapeNumber	OK_After_Review_14_perc	OK_After_Review_17_perc	OK_After_Review_25_perc	ProcessName	Analyze_Criteria_AVG	Analyze_Criteria_STD	Create_Initial_Draft_MAX	Create_Initial_Draft_MIN	Create_Proof_AVG	Create_Proof_STD	Delta_Time	Gather_Materials	Internal_Review_MAX	Internal_Review_MIN	Modify_Criteria_AVG	Modify_Criteria_STD	Optimize_Graphics_MAX	Optimize_Graphics_MIN	Outline_Text	Paste_In_Template_AVG	Paste_In_Template_STD	Preempt	Priority	Pull_Target_List_MAX	Pull_Target_List_MIN	Review_13_AVG	Review_13_STD	Review_16_AVG	Review_16_STD	Send_On
66	Send Email	1997803.471788	Type_4	136	42	20	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
83	Paste In Template	1997980.872931	Type_1	185	66	12	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	Review	1997980.872931	Type_1	185	215	13	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
87	Gather Materials	1998486.919923	Type_4	196	1341	7	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
87	Outline Text, Targeting, and URLs	1998486.919923	Type_4	196	205	8	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
78	Review	1998819.602799	Type_2	182	223	16	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
78	OK?	1998819.602799	Type_2	182	226	17	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
78	OK?	1998819.602799	Type_2	182	226	17	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
78	Send On	1998819.602799	Type_2	182	228	19	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
78	Send On	1999419.602799	Type_2	182	228	19	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
78	Send Email	1999419.602799	Type_2	182	42	20	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	Review	2001016.329359	Type_1	185	215	13	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	OK?	2001016.329359	Type_1	185	287	14	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	OK?	2001016.329359	Type_1	185	287	14	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	Create Proof	2001016.329359	Type_1	185	219	15	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
87	Outline Text, Targeting, and URLs	2001186.919923	Type_4	196	205	8	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
87	 Create Initial Draft	2001186.919923	Type_4	196	207	9	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
121	Outline Text, Targeting, and URLs	2001186.919923	Type_4	196	205	8	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
121	Create Initial Target List	2001186.919923	Type_4	196	21	22	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
86	Optimize Graphics	2001442.183411	Type_2	194	62	11	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
86	Paste In Template	2001442.183411	Type_2	194	66	12	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
73	Review	2001494.060323	Type_4	172	215	13	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
73	OK?	2001494.060323	Type_4	172	287	14	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
73	OK?	2001494.060323	Type_4	172	287	14	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
73	Create Proof	2001494.060323	Type_4	172	219	15	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
57	Internal Review And Changes	2005364.78347	Type_2	122	95	10	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
57	Optimize Graphics	2005364.78347	Type_2	122	62	11	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	Create Proof	2005770.292158	Type_1	185	219	15	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	Review	2005770.292158	Type_1	185	223	16	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	Review	2007321.776833	Type_1	185	223	16	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	OK?	2007321.776833	Type_1	185	226	17	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	OK?	2007321.776833	Type_1	185	226	17	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	Send On	2007321.776833	Type_1	185	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Internal Review And Changes	2007533.412032	Type_1	193	95	10	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Optimize Graphics	2007533.412032	Type_1	193	62	11	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
100	Modify Criteria	2007881.305564	Type_2	170	33	26	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
100	Pull Target List	2007881.305564	Type_2	170	27	27	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	Send On	2007921.776833	Type_1	185	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
83	Send Email	2007921.776833	Type_1	185	42	20	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
102	Create Initial Target List	2008023.966403	Type_4	172	21	22	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
102	Send To Production	2008023.966403	Type_4	172	23	23	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
88	Gather Materials	2008133.412032	Type_1	197	1341	7	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
88	Outline Text, Targeting, and URLs	2008133.412032	Type_1	197	205	8	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
86	Paste In Template	2008250.331823	Type_2	194	66	12	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
86	Review	2008250.331823	Type_2	194	215	13	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
102	Send To Production	2008323.966403	Type_4	172	23	23	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
102	Analyze Criteria	2008323.966403	Type_4	172	25	24	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
73	Create Proof	2008409.478849	Type_4	172	219	15	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
73	Review	2008409.478849	Type_4	172	223	16	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
122	Request	2008800	Type_4	280	767	1	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
88	Outline Text, Targeting, and URLs	2009033.412032	Type_1	197	205	8	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
88	 Create Initial Draft	2009033.412032	Type_1	197	207	9	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
123	Outline Text, Targeting, and URLs	2009033.412032	Type_1	197	205	8	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
123	Create Initial Target List	2009033.412032	Type_1	197	21	22	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
103	Broadcast Request for Related Articles	2009223.966403	Type_1	221	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
103	Delay	2009223.966403	Type_1	221	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
86	Review	2009278.546407	Type_2	194	215	13	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
86	OK?	2009278.546407	Type_2	194	287	14	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
86	OK?	2009278.546407	Type_2	194	287	14	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
86	Create Proof	2009278.546407	Type_2	194	219	15	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
70	Send Email	2009638.20893	Type_1	169	42	20	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
70	End	2009638.20893	Type_1	169	285	21	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
70	End	2009638.20893	Type_1	169	285	21	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
122	Request	2009878.546407	Type_4	280	767	1	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
122	Start	2009878.546407	Type_4	280	1376	2	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
122	Start	2009878.546407	Type_4	280	1376	2	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
122	Schedule Activities	2009878.546407	Type_4	280	15	3	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
104	Broadcast Request for Related Articles	2010123.966403	Type_1	253	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
104	Delay	2010123.966403	Type_1	253	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
97	Delay	2011042.971063	Type_1	217	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
97	Gather Materials	2011042.971063	Type_1	217	1341	7	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
122	Schedule Activities	2011451.136045	Type_4	280	15	3	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
122	Broadcast Request for Related Articles	2011451.136045	Type_4	280	194	5	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
84	Optimize Graphics	2011452.515689	Type_1	193	62	11	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Paste In Template	2011452.515689	Type_1	193	66	12	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
105	Create Initial Target List	2012307.459883	Type_1	173	21	22	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
105	Send To Production	2012307.459883	Type_1	173	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
105	Send To Production	2012607.459883	Type_1	173	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
105	Analyze Criteria	2012607.459883	Type_1	173	25	24	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
57	Optimize Graphics	2013134.19932	Type_2	122	62	11	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
57	Paste In Template	2013134.19932	Type_2	122	66	12	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
73	Review	2013285.428956	Type_4	172	223	16	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
73	OK?	2013285.428956	Type_4	172	226	17	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
73	OK?	2013285.428956	Type_4	172	226	17	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
73	Send On	2013285.428956	Type_4	172	228	19	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
106	Broadcast Request for Related Articles	2013507.459883	Type_2	254	194	5	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
106	Delay	2013507.459883	Type_2	254	1022	6	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Paste In Template	2013986.828171	Type_1	193	66	12	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Review	2013986.828171	Type_1	193	215	13	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
100	Pull Target List	2014561.451459	Type_2	170	27	27	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
100	Send Email	2014561.451459	Type_2	170	42	20	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
73	Send On	2015085.428956	Type_4	172	228	19	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
73	Send Email	2015085.428956	Type_4	172	42	20	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
102	Analyze Criteria	2015134.073296	Type_4	172	25	24	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
102	OK?	2015134.073296	Type_4	172	1040	25	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
102	OK?	2015134.073296	Type_4	172	1040	25	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
102	Pull Target List	2015134.073296	Type_4	172	27	27	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
86	Create Proof	2015357.197657	Type_2	194	219	15	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
86	Review	2015357.197657	Type_2	194	223	16	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Review	2015431.591622	Type_1	193	215	13	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	OK?	2015431.591622	Type_1	193	287	14	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	OK?	2015431.591622	Type_1	193	287	14	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Create Proof	2015431.591622	Type_1	193	219	15	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
57	Paste In Template	2015839.470488	Type_2	122	66	12	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
57	Review	2015839.470488	Type_2	122	215	13	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
124	Request	2016000	Type_1	281	767	1	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
107	Create Initial Target List	2016227.863923	Type_1	181	21	22	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
107	Send To Production	2016227.863923	Type_1	181	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
107	Send To Production	2016527.863923	Type_1	181	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
107	Analyze Criteria	2016527.863923	Type_1	181	25	24	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
81	 Create Initial Draft	2016841.161108	Type_4	184	207	9	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
81	Internal Review And Changes	2016841.161108	Type_4	184	95	10	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
86	Review	2017111.915896	Type_2	194	223	16	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
86	OK?	2017111.915896	Type_2	194	226	17	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
86	OK?	2017111.915896	Type_2	194	226	17	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
86	Send On	2017111.915896	Type_2	194	228	19	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Create Proof	2017129.527166	Type_1	193	219	15	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Review	2017129.527166	Type_1	193	223	16	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
57	Review	2017285.51538	Type_2	122	215	13	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
57	OK?	2017285.51538	Type_2	122	287	14	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
57	OK?	2017285.51538	Type_2	122	287	14	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
57	Internal Review And Changes	2017285.51538	Type_2	122	95	10	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
108	Broadcast Request for Related Articles	2017427.863923	Type_4	256	194	5	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
108	Delay	2017427.863923	Type_4	256	1022	6	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
86	Send On	2017711.915896	Type_2	194	228	19	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
86	Send Email	2017711.915896	Type_2	194	42	20	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
124	Request	2017885.51538	Type_1	281	767	1	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
124	Start	2017885.51538	Type_1	281	1376	2	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
124	Start	2017885.51538	Type_1	281	1376	2	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
124	Schedule Activities	2017885.51538	Type_1	281	15	3	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
89	Gather Materials	2018027.863923	Type_1	205	1341	7	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
89	Outline Text, Targeting, and URLs	2018027.863923	Type_1	205	205	8	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Review	2018810.065581	Type_1	193	223	16	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	OK?	2018810.065581	Type_1	193	226	17	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	OK?	2018810.065581	Type_1	193	226	17	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Send On	2018810.065581	Type_1	193	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
89	Outline Text, Targeting, and URLs	2018927.863923	Type_1	205	205	8	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
89	 Create Initial Draft	2018927.863923	Type_1	205	207	9	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
125	Outline Text, Targeting, and URLs	2018927.863923	Type_1	205	205	8	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
125	Create Initial Target List	2018927.863923	Type_1	205	21	22	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
124	Schedule Activities	2019325.512819	Type_1	281	15	3	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
124	Broadcast Request for Related Articles	2019325.512819	Type_1	281	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Send On	2019410.065581	Type_1	193	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
84	Send Email	2019410.065581	Type_1	193	42	20	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
101	Delay	2020492.208307	Type_4	220	1022	6	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
101	Gather Materials	2020492.208307	Type_4	220	1341	7	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30
99	Delay	2020591.447259	Type_2	218	1022	6	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
99	Gather Materials	2020591.447259	Type_2	218	1341	7	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
103	Delay	2034883.218416	Type_1	221	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
103	Gather Materials	2034883.218416	Type_1	221	1341	7	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10
